$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.18 00:00:03
$Filename; CO2FT_A_PCO2_Corr_20211218.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; PCO2_Corr, µatm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, µatm; Float
$8; Maximum; µatm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	PCO2_Corr	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.18 01:24:00	375.523667	0	60	60	1	375.020000	375.950000	0.045752	NaN	NaN	37552.366667	0
2021.12.18 01:25:00	375.800000	0	60	60	1	375.140000	376.370000	0.090512	NaN	NaN	37580.000000	0
2021.12.18 01:26:00	375.809667	0	60	60	1	375.170000	376.370000	0.066542	NaN	NaN	37580.966667	0
2021.12.18 01:27:00	375.897333	0	60	60	1	375.560000	376.360000	0.048786	NaN	NaN	37589.733333	0
2021.12.18 01:28:00	375.871167	0	60	60	1	375.550000	376.420000	0.074207	NaN	NaN	37587.116667	0
2021.12.18 01:29:00	375.677333	0	60	60	1	375.060000	375.980000	0.069315	NaN	NaN	37567.733333	9
2021.12.18 01:30:00	375.503667	0	60	60	1	374.840000	376.390000	0.126803	NaN	NaN	37550.366667	0
2021.12.18 01:31:00	375.725667	0	60	60	1	375.160000	376.170000	0.052479	NaN	NaN	37572.566667	0
2021.12.18 01:32:00	375.417833	0	60	60	1	374.830000	375.760000	0.060166	NaN	NaN	37541.783333	0
2021.12.18 01:33:00	375.448333	0	60	60	1	375.130000	376.020000	0.062533	NaN	NaN	37544.833333	0
2021.12.18 01:34:00	375.384333	0	60	60	1	374.830000	376.050000	0.096500	NaN	NaN	37538.433333	0
2021.12.18 01:35:00	375.353833	0	60	60	1	374.880000	376.070000	0.059651	NaN	NaN	37535.383333	0
2021.12.18 01:36:00	375.294000	0	60	60	1	374.840000	375.810000	0.080235	NaN	NaN	37529.400000	0
2021.12.18 01:37:00	375.592500	0	60	60	1	375.100000	376.030000	0.055063	NaN	NaN	37559.250000	0
2021.12.18 01:38:00	375.607333	0	60	60	1	375.100000	376.340000	0.107183	NaN	NaN	37560.733333	0
2021.12.18 01:39:00	375.678167	0	60	60	1	374.890000	376.300000	0.094924	NaN	NaN	37567.816667	0
2021.12.18 01:40:00	375.699167	0	60	60	1	375.240000	376.080000	0.042872	NaN	NaN	37569.916667	9
2021.12.18 01:41:00	375.749000	0	60	60	1	375.500000	376.120000	0.035450	NaN	NaN	37574.900000	9
2021.12.18 01:42:00	375.684167	0	60	60	1	375.110000	376.210000	0.088415	NaN	NaN	37568.416667	9
2021.12.18 01:43:00	375.204833	0	60	60	1	374.900000	375.690000	0.030829	NaN	NaN	37520.483333	0
2021.12.18 01:44:00	375.214333	0	60	60	1	374.540000	375.760000	0.079371	NaN	NaN	37521.433333	0
2021.12.18 01:45:00	375.217167	0	60	60	1	374.740000	375.870000	0.099553	NaN	NaN	37521.716667	0
2021.12.18 01:46:00	374.191167	0	60	60	1	373.610000	375.120000	0.144980	NaN	NaN	37419.116667	0
2021.12.18 01:47:00	373.918500	0	60	60	1	373.190000	374.280000	0.040033	NaN	NaN	37391.850000	9
2021.12.18 01:48:00	373.802833	0	60	60	1	373.030000	374.630000	0.134082	NaN	NaN	37380.283333	9
2021.12.18 01:49:00	373.497167	0	60	60	1	373.130000	373.980000	0.095909	NaN	NaN	37349.716667	0
2021.12.18 01:50:00	373.295000	0	60	60	1	372.710000	373.950000	0.108517	NaN	NaN	37329.500000	9
2021.12.18 01:51:00	372.853333	0	60	60	1	372.220000	373.320000	0.075965	NaN	NaN	37285.333333	0
2021.12.18 01:52:00	371.843833	0	60	60	1	371.410000	372.480000	0.065546	NaN	NaN	37184.383333	0
2021.12.18 01:53:00	371.822333	1024	60	60	1	371.200000	372.630000	0.099516	NaN	NaN	37182.233333	71303177
2021.12.18 01:54:00	373.232333	64	60	60	1	372.120000	374.190000	0.483472	NaN	NaN	37323.233333	4194304
2021.12.18 01:55:00	375.104167	64	60	60	1	374.050000	376.420000	0.232608	NaN	NaN	37510.416667	4194313
2021.12.18 01:56:00	377.833500	64	60	60	1	376.410000	379.810000	0.881067	NaN	NaN	37783.350000	4194304
2021.12.18 01:57:00	1306.008333	64	60	60	1	379.890000	3015.230000	872325.238126	NaN	NaN	130600.833333	4194313
2021.12.18 01:58:00	4319.383167	64	60	60	1	3058.280000	5299.030000	428460.457269	NaN	NaN	431938.316667	4194313
2021.12.18 01:59:00	5941.165833	64	60	60	1	5321.490000	6454.280000	109892.304313	NaN	NaN	594116.583333	4194304
2021.12.18 02:00:00	6846.200500	64	60	60	1	6478.440000	7165.030000	41760.561747	NaN	NaN	684620.050000	4194304
2021.12.18 02:01:00	7404.600833	64	60	60	1	7169.750000	7614.900000	17436.065201	NaN	NaN	740460.083333	4194304
2021.12.18 02:02:00	7778.342833	64	60	60	1	7619.710000	7916.360000	7828.082292	NaN	NaN	777834.283333	4194313
2021.12.18 02:03:00	8039.293333	64	60	60	1	7926.340000	8144.080000	4079.077043	NaN	NaN	803929.333333	4194313
2021.12.18 02:04:00	8231.548333	64	60	60	1	8147.290000	8310.100000	2245.879028	NaN	NaN	823154.833333	4194304
2021.12.18 02:05:00	8373.728333	64	60	60	1	8310.920000	8432.800000	1281.432682	NaN	NaN	837372.833333	4194313
2021.12.18 02:06:00	8482.028833	64	60	60	1	8431.250000	8528.940000	765.475407	NaN	NaN	848202.883333	4194313
2021.12.18 02:07:00	8558.965833	64	60	60	1	8526.270000	8577.060000	193.918862	NaN	NaN	855896.583333	4194313
2021.12.18 02:08:00	8577.395667	64	60	60	1	8573.740000	8584.330000	6.097462	NaN	NaN	857739.566667	4194313
2021.12.18 02:09:00	8586.240333	64	60	60	1	8580.030000	8590.960000	5.541942	NaN	NaN	858624.033333	4194313
2021.12.18 02:10:00	8570.684000	64	60	60	1	8536.880000	8589.100000	311.337946	NaN	NaN	857068.400000	4194304
2021.12.18 02:11:00	8534.105333	64	60	60	1	8527.680000	8542.230000	12.716293	NaN	NaN	853410.533333	79691776
2021.12.18 02:12:00	8535.062333	128	60	60	1	8532.130000	8538.810000	1.974750	NaN	NaN	853506.233333	8388608
2021.12.18 02:13:00	8533.830833	128	60	60	1	8529.450000	8537.280000	2.620994	NaN	NaN	853383.083333	8388617
2021.12.18 02:14:00	8529.907000	128	60	60	1	8525.520000	8534.460000	4.785971	NaN	NaN	852990.700000	8388608
2021.12.18 02:15:00	8441.855833	128	60	60	1	8342.490000	8529.290000	3550.628608	NaN	NaN	844185.583333	8388608
2021.12.18 02:16:00	8308.228833	128	60	60	1	8292.360000	8335.750000	136.193502	NaN	NaN	830822.883333	8388608
2021.12.18 02:17:00	8283.311333	128	60	60	1	8272.420000	8295.320000	33.034385	NaN	NaN	828331.133333	8388608
2021.12.18 02:18:00	8266.591167	128	60	60	1	8258.260000	8277.440000	17.945017	NaN	NaN	826659.116667	8388608
2021.12.18 02:19:00	8252.150000	128	60	60	1	8244.900000	8260.720000	18.151600	NaN	NaN	825215.000000	8388608
2021.12.18 02:20:00	8240.301833	128	60	60	1	8232.040000	8248.750000	20.375324	NaN	NaN	824030.183333	8388608
2021.12.18 02:21:00	8228.674167	128	60	60	1	8222.260000	8234.520000	11.469543	NaN	NaN	822867.416667	8388608
2021.12.18 02:22:00	8217.950833	128	60	60	1	8212.330000	8225.250000	11.272194	NaN	NaN	821795.083333	8388617
2021.12.18 02:23:00	8207.511667	128	60	60	1	8202.020000	8214.840000	11.556153	NaN	NaN	820751.166667	8388608
2021.12.18 02:24:00	8198.119833	128	60	60	1	8192.150000	8205.380000	11.094141	NaN	NaN	819811.983333	8388608
2021.12.18 02:25:00	8189.126333	128	60	60	1	8183.010000	8194.160000	8.411729	NaN	NaN	818912.633333	8388608
2021.12.18 02:26:00	8179.686000	128	60	60	1	8174.350000	8186.450000	9.238248	NaN	NaN	817968.600000	8388608
2021.12.18 02:27:00	8170.526500	128	60	60	1	8163.870000	8176.580000	11.037952	NaN	NaN	817052.650000	8388608
2021.12.18 02:28:00	8162.095500	128	60	60	1	8156.950000	8166.300000	6.284727	NaN	NaN	816209.550000	8388617
2021.12.18 02:29:00	8153.297833	128	60	60	1	8147.330000	8159.490000	10.299604	NaN	NaN	815329.783333	8388617
2021.12.18 02:30:00	8144.531000	128	60	60	1	8139.680000	8150.140000	9.242165	NaN	NaN	814453.100000	8388608
2021.12.18 02:31:00	8135.182167	128	60	60	1	8130.040000	8139.060000	5.135238	NaN	NaN	813518.216667	8388608
2021.12.18 02:32:00	8127.445333	128	60	60	1	8121.940000	8135.510000	7.613886	NaN	NaN	812744.533333	8388608
2021.12.18 02:33:00	8119.888000	128	60	60	1	8114.360000	8125.820000	7.794077	NaN	NaN	811988.800000	8388608
2021.12.18 02:34:00	8112.031333	128	60	60	1	8106.470000	8117.870000	6.867439	NaN	NaN	811203.133333	8388617
2021.12.18 02:35:00	8104.262833	128	60	60	1	8099.980000	8109.210000	6.235234	NaN	NaN	810426.283333	8388608
2021.12.18 02:36:00	8096.456833	128	60	60	1	8091.920000	8102.460000	5.836903	NaN	NaN	809645.683333	8388608
2021.12.18 02:37:00	8089.830333	128	60	60	1	8085.330000	8093.720000	5.004603	NaN	NaN	808983.033333	8388608
2021.12.18 02:38:00	8083.037000	128	60	60	1	8077.910000	8087.650000	6.108350	NaN	NaN	808303.700000	8388608
2021.12.18 02:39:00	8075.644667	128	60	60	1	8069.900000	8079.850000	6.948832	NaN	NaN	807564.466667	8388608
2021.12.18 02:40:00	8069.688667	128	60	60	1	8065.080000	8073.160000	3.566998	NaN	NaN	806968.866667	8388617
2021.12.18 02:41:00	8062.255333	128	60	60	1	8057.750000	8066.460000	5.813741	NaN	NaN	806225.533333	8388617
2021.12.18 02:42:00	8056.208000	128	60	60	1	8051.550000	8059.880000	4.541616	NaN	NaN	805620.800000	8388617
2021.12.18 02:43:00	8049.963833	128	60	60	1	8046.610000	8055.100000	3.278468	NaN	NaN	804996.383333	8388617
2021.12.18 02:44:00	8043.652833	128	60	60	1	8039.330000	8049.530000	7.434160	NaN	NaN	804365.283333	8388608
2021.12.18 02:45:00	8036.429333	128	60	60	1	8030.300000	8041.010000	7.163193	NaN	NaN	803642.933333	8388617
2021.12.18 02:46:00	8030.736667	128	60	60	1	8026.430000	8034.870000	4.249657	NaN	NaN	803073.666667	8388608
2021.12.18 02:47:00	8024.213500	128	60	60	1	8018.510000	8029.960000	5.950206	NaN	NaN	802421.350000	8388617
2021.12.18 02:48:00	8018.791833	128	60	60	1	8014.540000	8022.760000	4.365961	NaN	NaN	801879.183333	8388617
2021.12.18 02:49:00	8012.704833	128	60	60	1	8007.580000	8017.320000	5.206239	NaN	NaN	801270.483333	8388608
2021.12.18 02:50:00	8007.348000	128	60	60	1	8001.690000	8012.180000	4.970216	NaN	NaN	800734.800000	8388617
2021.12.18 02:51:00	8001.260167	128	60	60	1	7996.790000	8006.370000	4.981415	NaN	NaN	800126.016667	8388608
2021.12.18 02:52:00	7996.362500	128	60	60	1	7992.070000	7999.990000	2.989328	NaN	NaN	799636.250000	8388617
2021.12.18 02:53:00	7990.605333	128	60	60	1	7986.820000	7995.650000	5.085435	NaN	NaN	799060.533333	8388617
2021.12.18 02:54:00	7984.785833	128	60	60	1	7980.030000	7990.100000	6.438981	NaN	NaN	798478.583333	8388608
2021.12.18 02:55:00	7978.819667	128	60	60	1	7973.510000	7983.120000	4.999532	NaN	NaN	797881.966667	8388608
2021.12.18 02:56:00	7973.383667	128	60	60	1	7969.200000	7978.580000	4.432569	NaN	NaN	797338.366667	8388608
2021.12.18 02:57:00	7968.766333	128	60	60	1	7964.780000	7973.010000	3.937529	NaN	NaN	796876.633333	8388617
2021.12.18 02:58:00	7963.232833	128	60	60	1	7960.120000	7967.240000	3.304604	NaN	NaN	796323.283333	8388617
2021.12.18 02:59:00	7958.259833	128	60	60	1	7954.530000	7961.730000	4.094368	NaN	NaN	795825.983333	8388608
2021.12.18 03:00:00	7954.274333	128	60	60	1	7948.970000	7958.950000	4.475883	NaN	NaN	795427.433333	8388608
2021.12.18 03:01:00	7948.119667	128	60	60	1	7944.790000	7952.150000	2.790613	NaN	NaN	794811.966667	8388617
2021.12.18 03:02:00	7942.610167	128	60	60	1	7938.500000	7947.560000	4.729527	NaN	NaN	794261.016667	8388608
2021.12.18 03:03:00	7938.327833	128	60	60	1	7935.250000	7942.220000	2.077895	NaN	NaN	793832.783333	8388608
2021.12.18 03:04:00	7933.971500	128	60	60	1	7929.400000	7940.280000	5.941149	NaN	NaN	793397.150000	8388608
2021.12.18 03:05:00	7929.375833	128	60	60	1	7924.780000	7933.680000	3.409706	NaN	NaN	792937.583333	8388617
2021.12.18 03:06:00	7924.190167	128	60	60	1	7919.690000	7928.190000	4.385341	NaN	NaN	792419.016667	8388617
2021.12.18 03:07:00	7919.010833	128	60	60	1	7913.790000	7924.280000	7.054303	NaN	NaN	791901.083333	8388608
2021.12.18 03:08:00	7913.973167	128	60	60	1	7910.470000	7917.750000	2.899120	NaN	NaN	791397.316667	8388608
2021.12.18 03:09:00	7910.213667	128	60	60	1	7904.350000	7914.840000	5.631213	NaN	NaN	791021.366667	8388608
2021.12.18 03:10:00	7904.948333	128	60	60	1	7900.480000	7908.880000	3.653021	NaN	NaN	790494.833333	8388608
2021.12.18 03:11:00	7900.950333	128	60	60	1	7896.100000	7905.680000	5.091308	NaN	NaN	790095.033333	8388608
2021.12.18 03:12:00	7896.933667	128	60	60	1	7893.670000	7900.320000	3.720776	NaN	NaN	789693.366667	8388608
2021.12.18 03:13:00	7891.654167	128	60	60	1	7887.150000	7895.720000	3.174184	NaN	NaN	789165.416667	8388617
2021.12.18 03:14:00	7886.531500	128	60	60	1	7882.790000	7890.430000	3.255454	NaN	NaN	788653.150000	8388608
2021.12.18 03:15:00	7882.905500	128	60	60	1	7879.170000	7887.110000	3.786720	NaN	NaN	788290.550000	8388608
2021.12.18 03:16:00	7878.309833	128	60	60	1	7873.850000	7884.180000	4.977242	NaN	NaN	787830.983333	8388608
2021.12.18 03:17:00	7873.418833	128	60	60	1	7868.460000	7877.790000	5.190787	NaN	NaN	787341.883333	8388617
2021.12.18 03:18:00	7868.976000	128	60	60	1	7865.670000	7872.650000	2.127997	NaN	NaN	786897.600000	8388608
2021.12.18 03:19:00	7864.293833	128	60	60	1	7860.460000	7868.030000	3.570427	NaN	NaN	786429.383333	8388617
2021.12.18 03:20:00	7860.058000	128	60	60	1	7855.840000	7864.910000	3.819291	NaN	NaN	786005.800000	8388617
2021.12.18 03:21:00	7856.083167	128	60	60	1	7852.550000	7861.640000	4.866880	NaN	NaN	785608.316667	8388617
